time,gibbs,gibbs,,
454,0.154453438,0.367958643,-1.2365E-05,-0.085453924
455,0.154453438,0.366693741,-1.2365E-05,-0.086718826
456,0.154453438,0.36545906,-1.2365E-05,-0.087953507
457,0.154453438,0.364254539,-1.2365E-05,-0.089158028
458,0.154453438,0.363079979,-1.2365E-05,-0.090332588
459,0.154453438,0.361935062,-1.2365E-05,-0.091477505
460,0.154453437,0.360819363,-1.2366E-05,-0.092593204
461,0.154453437,0.359732367,-1.2366E-05,-0.0936802
462,0.154453437,0.358673482,-1.2366E-05,-0.094739085
463,0.154453437,0.357642054,-1.2366E-05,-0.095770513
464,0.154453437,0.356637388,-1.2366E-05,-0.096775179
465,0.154453436,0.355658754,-1.2367E-05,-0.097753813
466,0.154453436,0.354705407,-1.2367E-05,-0.09870716
467,0.154453436,0.353776595,-1.2367E-05,-0.099635972
468,0.154453436,0.352871572,-1.2367E-05,-0.100540995
469,0.154453436,0.351989605,-1.2367E-05,-0.101422962
470,0.154453435,0.351129982,-1.2368E-05,-0.102282585
471,0.154453435,0.350292019,-1.2368E-05,-0.103120548
472,0.154453435,0.349475064,-1.2368E-05,-0.103937503
473,0.154453435,0.348678499,-1.2368E-05,-0.104734068
474,0.154453435,0.347901742,-1.2368E-05,-0.105510825
475,0.154453434,0.347144247,-1.2369E-05,-0.10626832
476,0.154453434,0.346405505,-1.2369E-05,-0.107007062
477,0.154453434,0.345685036,-1.2369E-05,-0.107727531
478,0.154453434,0.344982395,-1.2369E-05,-0.108430172
479,0.154453434,0.344297159,-1.2369E-05,-0.109115408
480,0.154453433,0.34362893,-1.237E-05,-0.109783637
481,0.154453433,0.342977324,-1.237E-05,-0.110435243
482,0.154453433,0.342341969,-1.237E-05,-0.111070598
483,0.154453433,0.341722502,-1.237E-05,-0.111690065
484,0.154453433,0.341118555,-1.237E-05,-0.112294012
485,0.154453432,0.34052976,-1.2371E-05,-0.112882807
486,0.154453432,0.339955734,-1.2371E-05,-0.113456833
487,0.154453432,0.339396081,-1.2371E-05,-0.114016486
488,0.154453432,0.338850384,-1.2371E-05,-0.114562183
489,0.154453432,0.338318202,-1.2371E-05,-0.115094365
490,0.154453431,0.337799064,-1.2372E-05,-0.115613503
491,0.154453431,0.337292473,-1.2372E-05,-0.116120094
492,0.154453431,0.336797895,-1.2372E-05,-0.116614672
493,0.154453431,0.336314765,-1.2372E-05,-0.117097802
494,0.154453431,0.335842484,-1.2372E-05,-0.117570083
495,0.154453431,0.335380418,-1.2372E-05,-0.118032149
496,0.15445343,0.334927903,-1.2373E-05,-0.118484664
497,0.15445343,0.334484243,-1.2373E-05,-0.118928324
498,0.15445343,0.334048717,-1.2373E-05,-0.11936385
499,0.15445343,0.333620577,-1.2373E-05,-0.11979199
500,0.15445343,0.333199058,-1.2373E-05,-0.120213509
501,0.154453429,0.332783377,-1.2374E-05,-0.12062919
502,0.154453429,0.332372739,-1.2374E-05,-0.121039828
503,0.154453429,0.331966346,-1.2374E-05,-0.121446221
504,0.154453429,0.331563394,-1.2374E-05,-0.121849173
505,0.154453429,0.331163086,-1.2374E-05,-0.122249481
506,0.154453428,0.33076463,-1.2375E-05,-0.122647937
507,0.154453428,0.330367247,-1.2375E-05,-0.12304532
508,0.154453428,0.329970175,-1.2375E-05,-0.123442392
509,0.154453428,0.329572674,-1.2375E-05,-0.123839893
510,0.154453428,0.329174027,-1.2375E-05,-0.12423854
511,0.154453427,0.328773547,-1.2376E-05,-0.12463902
512,0.154453427,0.328370577,-1.2376E-05,-0.12504199
513,0.154453427,0.327964498,-1.2376E-05,-0.125448069
514,0.154453427,0.327554727,-1.2376E-05,-0.12585784
515,0.154453427,0.327140726,-1.2376E-05,-0.126271841
516,0.154453426,0.326722,-1.2377E-05,-0.126690567
517,0.154453426,0.326298104,-1.2377E-05,-0.127114463
518,0.154453426,0.325868648,-1.2377E-05,-0.127543919
519,0.154453426,0.325433297,-1.2377E-05,-0.12797927
520,0.154453426,0.324991781,-1.2377E-05,-0.128420786
521,0.154453425,0.324543898,-1.2378E-05,-0.128868669
522,0.154453425,0.324089523,-1.2378E-05,-0.129323044
523,0.154453425,0.323628612,-1.2378E-05,-0.129783955
524,0.154453425,0.323161216,-1.2378E-05,-0.130251351
525,0.154453425,0.322687484,-1.2378E-05,-0.130725083
526,0.154453424,0.32220768,-1.2379E-05,-0.131204887
527,0.154453424,0.32172219,-1.2379E-05,-0.131690377
528,0.154453424,0.321231538,-1.2379E-05,-0.132181029
529,0.154453424,0.320736392,-1.2379E-05,-0.132676175
530,0.154453423,0.32023758,-1.238E-05,-0.133174987
531,0.154453423,0.319736097,-1.238E-05,-0.13367647
532,0.154453423,0.319233111,-1.238E-05,-0.134179456
533,0.154453423,0.318729964,-1.238E-05,-0.134682603
534,0.154453423,0.318228169,-1.238E-05,-0.135184398
535,0.154453422,0.317729393,-1.2381E-05,-0.135683174
536,0.154453422,0.317235437,-1.2381E-05,-0.13617713
537,0.154453422,0.316748203,-1.2381E-05,-0.136664364
538,0.154453422,0.316269645,-1.2381E-05,-0.137142922
539,0.154453422,0.315801727,-1.2381E-05,-0.13761084
540,0.154453421,0.315346356,-1.2382E-05,-0.138066211
541,0.154453421,0.314905329,-1.2382E-05,-0.138507238
542,0.154453421,0.314480275,-1.2382E-05,-0.138932292
543,0.154453421,0.31407261,-1.2382E-05,-0.139339957
544,0.154453421,0.313683502,-1.2382E-05,-0.139729065
545,0.15445342,0.313313847,-1.2383E-05,-0.14009872
546,0.15445342,0.312964265,-1.2383E-05,-0.140448302
547,0.15445342,0.3126351,-1.2383E-05,-0.140777467
548,0.15445342,0.312326441,-1.2383E-05,-0.141086126
549,0.15445342,0.312038139,-1.2383E-05,-0.141374428
550,0.154453419,0.311769836,-1.2384E-05,-0.141642731
551,0.154453419,0.311520991,-1.2384E-05,-0.141891576
552,0.154453419,0.311290911,-1.2384E-05,-0.142121656
553,0.154453419,0.311078784,-1.2384E-05,-0.142333783
554,0.154453419,0.3108837,-1.2384E-05,-0.142528867
555,0.154453418,0.310704684,-1.2385E-05,-0.142707883
556,0.154453418,0.310540717,-1.2385E-05,-0.14287185
557,0.154453418,0.310390759,-1.2385E-05,-0.143021808
558,0.154453418,0.310253768,-1.2385E-05,-0.143158799
559,0.154453417,0.310128719,-1.2386E-05,-0.143283848
560,0.154453417,0.310014613,-1.2386E-05,-0.143397954
561,0.154453417,0.30991049,-1.2386E-05,-0.143502077
562,0.154453417,0.309815439,-1.2386E-05,-0.143597128
563,0.154453417,0.309728601,-1.2386E-05,-0.143683966
564,0.154453416,0.309649172,-1.2387E-05,-0.143763395
565,0.154453416,0.309576407,-1.2387E-05,-0.14383616
566,0.154453416,0.30950962,-1.2387E-05,-0.143902947
567,0.154453416,0.309448181,-1.2387E-05,-0.143964386
568,0.154453416,0.309391515,-1.2387E-05,-0.144021052
569,0.154453415,0.3093391,-1.2388E-05,-0.144073467
570,0.154453415,0.309290465,-1.2388E-05,-0.144122102
571,0.154453415,0.309245184,-1.2388E-05,-0.144167383
572,0.154453415,0.309202875,-1.2388E-05,-0.144209692
573,0.154453414,0.309163193,-1.2389E-05,-0.144249374
574,0.154453414,0.309125833,-1.2389E-05,-0.144286734
575,0.154453414,0.30909052,-1.2389E-05,-0.144322047
576,0.154453414,0.309057009,-1.2389E-05,-0.144355558
577,0.154453414,0.309025084,-1.2389E-05,-0.144387483
578,0.154453413,0.308994549,-1.239E-05,-0.144418018
579,0.154453413,0.308965235,-1.239E-05,-0.144447332
580,0.154453413,0.308936988,-1.239E-05,-0.144475579
581,0.154453413,0.308909672,-1.239E-05,-0.144502895
582,0.154453413,0.308883168,-1.239E-05,-0.144529399
583,0.154453412,0.30885737,-1.2391E-05,-0.144555197
584,0.154453412,0.308832182,-1.2391E-05,-0.144580385
585,0.154453412,0.308807522,-1.2391E-05,-0.144605045
586,0.154453412,0.308783315,-1.2391E-05,-0.144629252
587,0.154453411,0.308759497,-0.000012392,-0.14465307
588,0.154453411,0.308736008,-0.000012392,-0.144676559
589,0.154453411,0.308712797,-0.000012392,-0.14469977
590,0.154453411,0.308689818,-0.000012392,-0.144722749
591,0.154453411,0.308667031,-0.000012392,-0.144745536
592,0.15445341,0.308644399,-1.2393E-05,-0.144768168
593,0.15445341,0.308621891,-1.2393E-05,-0.144790676
594,0.15445341,0.308599477,-1.2393E-05,-0.14481309
595,0.15445341,0.308577133,-1.2393E-05,-0.144835434
596,0.154453409,0.308554835,-1.2394E-05,-0.144857732
597,0.154453409,0.308532563,-1.2394E-05,-0.144880004
598,0.154453409,0.308510299,-1.2394E-05,-0.144902268
599,0.154453409,0.308488027,-1.2394E-05,-0.14492454
600,0.154453409,0.308465731,-1.2394E-05,-0.144946836
601,0.154453408,0.308443399,-1.2395E-05,-0.144969168
602,0.154453408,0.308421018,-1.2395E-05,-0.144991549
603,0.154453408,0.308398578,-1.2395E-05,-0.145013989
604,0.154453408,0.308376068,-1.2395E-05,-0.145036499
605,0.154453407,0.30835348,-1.2396E-05,-0.145059087
606,0.154453407,0.308330806,-1.2396E-05,-0.145081761
607,0.154453407,0.308308038,-1.2396E-05,-0.145104529
608,0.154453407,0.308285169,-1.2396E-05,-0.145127398
609,0.154453407,0.308262193,-1.2396E-05,-0.145150374
610,0.154453406,0.308239103,-1.2397E-05,-0.145173464
611,0.154453406,0.308215894,-1.2397E-05,-0.145196673
612,0.154453406,0.308192561,-1.2397E-05,-0.145220006
613,0.154453406,0.308169099,-1.2397E-05,-0.145243468
614,0.154453405,0.308145503,-1.2398E-05,-0.145267064
615,0.154453405,0.308121768,-1.2398E-05,-0.145290799
616,0.154453405,0.308097892,-1.2398E-05,-0.145314675
617,0.154453405,0.308073869,-1.2398E-05,-0.145338698
618,0.154453405,0.308049695,-1.2398E-05,-0.145362872
619,0.154453404,0.308025367,-1.2399E-05,-0.1453872
620,0.154453404,0.308000882,-1.2399E-05,-0.145411685
621,0.154453404,0.307976235,-1.2399E-05,-0.145436332
622,0.154453404,0.307951423,-1.2399E-05,-0.145461144
623,0.154453403,0.307926443,-1.24E-05,-0.145486124
624,0.154453403,0.307901292,-1.24E-05,-0.145511275
625,0.154453403,0.307875965,-1.24E-05,-0.145536602
626,0.154453403,0.30785046,-1.24E-05,-0.145562107
627,0.154453402,0.307824774,-1.2401E-05,-0.145587793
628,0.154453402,0.307798903,-1.2401E-05,-0.145613664
629,0.154453402,0.307772845,-1.2401E-05,-0.145639722
630,0.154453402,0.307746595,-1.2401E-05,-0.145665972
631,0.154453402,0.30772015,-1.2401E-05,-0.145692417
632,0.154453401,0.307693509,-1.2402E-05,-0.145719058
633,0.154453401,0.307666666,-1.2402E-05,-0.145745901
634,0.154453401,0.307639619,-1.2402E-05,-0.145772948
635,0.154453401,0.307612365,-1.2402E-05,-0.145800202
636,0.1544534,0.3075849,-1.2403E-05,-0.145827667
637,0.1544534,0.307557222,-1.2403E-05,-0.145855345
638,0.1544534,0.307529325,-1.2403E-05,-0.145883242
639,0.1544534,0.307501208,-1.2403E-05,-0.145911359
640,0.154453399,0.307472867,-1.2404E-05,-0.1459397
641,0.154453399,0.307444298,-1.2404E-05,-0.145968269
642,0.154453399,0.307415497,-1.2404E-05,-0.14599707
643,0.154453399,0.307386462,-1.2404E-05,-0.146026105
644,0.154453398,0.307357188,-1.2405E-05,-0.146055379
645,0.154453398,0.307327671,-1.2405E-05,-0.146084896
646,0.154453398,0.307297908,-1.2405E-05,-0.146114659
647,0.154453398,0.307267895,-1.2405E-05,-0.146144672
648,0.154453398,0.307237629,-1.2405E-05,-0.146174938
649,0.154453397,0.307207104,-1.2406E-05,-0.146205463
650,0.154453397,0.307176317,-1.2406E-05,-0.14623625
651,0.154453397,0.307145264,-1.2406E-05,-0.146267303
652,0.154453397,0.30711394,-1.2406E-05,-0.146298627
653,0.154453396,0.307082342,-1.2407E-05,-0.146330225
654,0.154453396,0.307050464,-1.2407E-05,-0.146362103
655,0.154453396,0.307018302,-1.2407E-05,-0.146394265
656,0.154453396,0.306985852,-1.2407E-05,-0.146426715
657,0.154453395,0.306953108,-1.2408E-05,-0.146459459
658,0.154453395,0.306920067,-1.2408E-05,-0.1464925
659,0.154453395,0.306886722,-1.2408E-05,-0.146525845
660,0.154453395,0.306853069,-1.2408E-05,-0.146559498
661,0.154453394,0.306819103,-1.2409E-05,-0.146593464
662,0.154453394,0.306784818,-1.2409E-05,-0.146627749
663,0.154453394,0.306750209,-1.2409E-05,-0.146662358
664,0.154453394,0.30671527,-1.2409E-05,-0.146697297
665,0.154453393,0.306679995,-1.241E-05,-0.146732572
666,0.154453393,0.306644379,-1.241E-05,-0.146768188
667,0.154453393,0.306608414,-1.241E-05,-0.146804153
668,0.154453393,0.306572096,-1.241E-05,-0.146840471
669,0.154453392,0.306535418,-1.2411E-05,-0.146877149
670,0.154453392,0.306498372,-1.2411E-05,-0.146914195
671,0.154453392,0.306460953,-1.2411E-05,-0.146951614
672,0.154453392,0.306423152,-1.2411E-05,-0.146989415
673,0.154453391,0.306384963,-1.2412E-05,-0.147027604
674,0.154453391,0.306346379,-1.2412E-05,-0.147066188
675,0.154453391,0.306307392,-1.2412E-05,-0.147105175
676,0.154453391,0.306267993,-1.2412E-05,-0.147144574
677,0.15445339,0.306228176,-1.2413E-05,-0.147184391
678,0.15445339,0.30618793,-1.2413E-05,-0.147224637
679,0.15445339,0.306147248,-1.2413E-05,-0.147265319
680,0.15445339,0.306106121,-1.2413E-05,-0.147306446
681,0.154453389,0.30606454,-1.2414E-05,-0.147348027
682,0.154453389,0.306022494,-1.2414E-05,-0.147390073
683,0.154453389,0.305979974,-1.2414E-05,-0.147432593
684,0.154453389,0.305936971,-1.2414E-05,-0.147475596
685,0.154453388,0.305893473,-1.2415E-05,-0.147519094
686,0.154453388,0.305849469,-1.2415E-05,-0.147563098
687,0.154453388,0.305804948,-1.2415E-05,-0.147607619
688,0.154453388,0.3057599,-1.2415E-05,-0.147652667
689,0.154453387,0.30571431,-1.2416E-05,-0.147698257
690,0.154453387,0.305668168,-1.2416E-05,-0.147744399
691,0.154453387,0.30562146,-1.2416E-05,-0.147791107
692,0.154453387,0.305574172,-1.2416E-05,-0.147838395
693,0.154453386,0.305526291,-1.2417E-05,-0.147886276
694,0.154453386,0.305477803,-1.2417E-05,-0.147934764
695,0.154453386,0.305428692,-1.2417E-05,-0.147983875
696,0.154453386,0.305378943,-1.2417E-05,-0.148033624
697,0.154453385,0.30532854,-1.2418E-05,-0.148084027
698,0.154453385,0.305277465,-1.2418E-05,-0.148135102
699,0.154453385,0.305225703,-1.2418E-05,-0.148186864
700,0.154453385,0.305173234,-1.2418E-05,-0.148239333
701,0.154453384,0.305120041,-1.2419E-05,-0.148292526
702,0.154453384,0.305066103,-1.2419E-05,-0.148346464
703,0.154453384,0.3050114,-1.2419E-05,-0.148401167
704,0.154453384,0.304955912,-1.2419E-05,-0.148456655
705,0.154453383,0.304899616,-1.242E-05,-0.148512951
706,0.154453383,0.304842489,-1.242E-05,-0.148570078
707,0.154453383,0.304784509,-1.242E-05,-0.148628058
708,0.154453383,0.30472565,-1.242E-05,-0.148686917
709,0.154453382,0.304665887,-1.2421E-05,-0.14874668
710,0.154453382,0.304605193,-1.2421E-05,-0.148807374
711,0.154453382,0.30454354,-1.2421E-05,-0.148869027
712,0.154453382,0.3044809,-1.2421E-05,-0.148931667
713,0.154453381,0.304417241,-1.2422E-05,-0.148995326
714,0.154453381,0.304352534,-1.2422E-05,-0.149060033
715,0.154453381,0.304286745,-1.2422E-05,-0.149125822
716,0.15445338,0.30421984,-1.2423E-05,-0.149192727
717,0.15445338,0.304151784,-1.2423E-05,-0.149260783
718,0.15445338,0.304082539,-1.2423E-05,-0.149330028
719,0.15445338,0.304012067,-1.2423E-05,-0.1494005
720,0.154453379,0.303940329,-1.2424E-05,-0.149472238
721,0.154453379,0.303867282,-1.2424E-05,-0.149545285
722,0.154453379,0.303792883,-1.2424E-05,-0.149619684
723,0.154453379,0.303717086,-1.2424E-05,-0.149695481
724,0.154453378,0.303639844,-1.2425E-05,-0.149772723
725,0.154453378,0.303561109,-1.2425E-05,-0.149851458
726,0.154453378,0.303480829,-1.2425E-05,-0.149931738
727,0.154453378,0.30339895,-1.2425E-05,-0.150013617
728,0.154453377,0.303315418,-1.2426E-05,-0.150097149
729,0.154453377,0.303230174,-1.2426E-05,-0.150182393
730,0.154453377,0.303143159,-1.2426E-05,-0.150269408
731,0.154453376,0.303054311,-1.2427E-05,-0.150358256
732,0.154453376,0.302963564,-1.2427E-05,-0.150449003
733,0.154453376,0.302870852,-1.2427E-05,-0.150541715
734,0.154453376,0.302776105,-1.2427E-05,-0.150636462
735,0.154453375,0.30267925,-1.2428E-05,-0.150733317
736,0.154453375,0.302580213,-1.2428E-05,-0.150832354
737,0.154453375,0.302478916,-1.2428E-05,-0.150933651
738,0.154453375,0.302375278,-1.2428E-05,-0.151037289
739,0.154453374,0.302269216,-1.2429E-05,-0.151143351
740,0.154453374,0.302160645,-1.2429E-05,-0.151251922
741,0.154453374,0.302049475,-1.2429E-05,-0.151363092
742,0.154453373,0.301935615,-1.243E-05,-0.151476952
743,0.154453373,0.30181897,-1.243E-05,-0.151593597
744,0.154453373,0.301699444,-1.243E-05,-0.151713123
745,0.154453373,0.301576937,-1.243E-05,-0.15183563
746,0.154453372,0.301451346,-1.2431E-05,-0.151961221
747,0.154453372,0.301322565,-1.2431E-05,-0.152090002
748,0.154453372,0.301190488,-1.2431E-05,-0.152222079
749,0.154453372,0.301055005,-1.2431E-05,-0.152357562
750,0.154453371,0.300916003,-1.2432E-05,-0.152496564
751,0.154453371,0.300773367,-1.2432E-05,-0.1526392
752,0.154453371,0.300626982,-1.2432E-05,-0.152785585
753,0.15445337,0.30047673,-1.2433E-05,-0.152935837
754,0.15445337,0.30032249,-1.2433E-05,-0.153090077
755,0.15445337,0.300164142,-1.2433E-05,-0.153248425
756,0.15445337,0.300001563,-1.2433E-05,-0.153411004
757,0.154453369,0.299834631,-1.2434E-05,-0.153577936
758,0.154453369,0.299663224,-1.2434E-05,-0.153749343
759,0.154453369,0.299487217,-1.2434E-05,-0.15392535
760,0.154453368,0.299306487,-1.2435E-05,-0.15410608
761,0.154453368,0.299120912,-1.2435E-05,-0.154291655
762,0.154453368,0.298930371,-1.2435E-05,-0.154482196
763,0.154453368,0.298734743,-1.2435E-05,-0.154677824
764,0.154453367,0.298533911,-1.2436E-05,-0.154878656
765,0.154453367,0.29832776,-1.2436E-05,-0.155084807
766,0.154453367,0.298116175,-1.2436E-05,-0.155296392
767,0.154453366,0.297899048,-1.2437E-05,-0.155513519
768,0.154453366,0.297676274,-1.2437E-05,-0.155736293
769,0.154453366,0.29744775,-1.2437E-05,-0.155964817
770,0.154453366,0.297213382,-1.2437E-05,-0.156199185
771,0.154453365,0.296973077,-1.2438E-05,-0.15643949
772,0.154453365,0.296726752,-1.2438E-05,-0.156685815
773,0.154453365,0.296474327,-1.2438E-05,-0.15693824
774,0.154453364,0.296215732,-1.2439E-05,-0.157196835
775,0.154453364,0.295950904,-1.2439E-05,-0.157461663
776,0.154453364,0.295679786,-1.2439E-05,-0.157732781
777,0.154453364,0.295402334,-1.2439E-05,-0.158010233
778,0.154453363,0.295118509,-1.244E-05,-0.158294058
779,0.154453363,0.294828285,-1.244E-05,-0.158584282
780,0.154453363,0.294531644,-1.244E-05,-0.158880923
781,0.154453362,0.294228581,-1.2441E-05,-0.159183986
782,0.154453362,0.293919102,-1.2441E-05,-0.159493465
783,0.154453362,0.293603224,-1.2441E-05,-0.159809343
784,0.154453362,0.293280978,-1.2441E-05,-0.160131589
785,0.154453361,0.292952405,-1.2442E-05,-0.160460162
786,0.154453361,0.292617563,-1.2442E-05,-0.160795004
787,0.154453361,0.292276523,-1.2442E-05,-0.161136044
788,0.15445336,0.291929368,-1.2443E-05,-0.161483199
789,0.15445336,0.291576198,-1.2443E-05,-0.161836369
790,0.15445336,0.291217127,-1.2443E-05,-0.16219544
791,0.154453359,0.290852286,-1.2444E-05,-0.162560281
792,0.154453359,0.290481821,-1.2444E-05,-0.162930746
793,0.154453359,0.290105892,-1.2444E-05,-0.163306675
794,0.154453359,0.28972468,-1.2444E-05,-0.163687887
795,0.154453358,0.28933838,-1.2445E-05,-0.164074187
796,0.154453358,0.288947203,-1.2445E-05,-0.164465364
797,0.154453358,0.288551381,-1.2445E-05,-0.164861186
798,0.154453357,0.28815116,-1.2446E-05,-0.165261407
799,0.154453357,0.287746806,-1.2446E-05,-0.165665761
800,0.154453357,0.287338602,-1.2446E-05,-0.166073965
801,0.154453356,0.286926849,-1.2447E-05,-0.166485718
802,0.154453356,0.286511866,-1.2447E-05,-0.166900701
803,0.154453356,0.286093991,-1.2447E-05,-0.167318576
804,0.154453356,0.285673578,-1.2447E-05,-0.167738989
805,0.154453355,0.285251,-1.2448E-05,-0.168161567
806,0.154453355,0.284826648,-1.2448E-05,-0.168585919
807,0.154453355,0.284400931,-1.2448E-05,-0.169011636
808,0.154453354,0.283974272,-1.2449E-05,-0.169438295
809,0.154453354,0.283547113,-1.2449E-05,-0.169865454
810,0.154453354,0.283119913,-1.2449E-05,-0.170292654
811,0.154453353,0.282693143,-1.245E-05,-0.170719424
812,0.154453353,0.282267291,-1.245E-05,-0.171145276
813,0.154453353,0.281842857,-1.245E-05,-0.17156971
814,0.154453353,0.281420354,-1.245E-05,-0.171992213
815,0.154453352,0.281000307,-1.2451E-05,-0.17241226
816,0.154453352,0.280583248,-1.2451E-05,-0.172829319
817,0.154453352,0.28016972,-1.2451E-05,-0.173242847
818,0.154453351,0.279760268,-1.2452E-05,-0.173652299
819,0.154453351,0.279355446,-1.2452E-05,-0.174057121
820,0.154453351,0.278955805,-1.2452E-05,-0.174456762
821,0.15445335,0.278561898,-1.2453E-05,-0.174850669
822,0.15445335,0.278174272,-1.2453E-05,-0.175238295
823,0.15445335,0.277793468,-1.2453E-05,-0.175619099
824,0.154453349,0.277420019,-1.2454E-05,-0.175992548
825,0.154453349,0.277054441,-1.2454E-05,-0.176358126
826,0.154453349,0.276697236,-1.2454E-05,-0.176715331
827,0.154453349,0.276348884,-1.2454E-05,-0.177063683
828,0.154453348,0.276009842,-1.2455E-05,-0.177402725
829,0.154453348,0.275680536,-1.2455E-05,-0.177732031
830,0.154453348,0.275361364,-1.2455E-05,-0.178051203
831,0.154453347,0.275052686,-1.2456E-05,-0.178359881
832,0.154453347,0.274754822,-1.2456E-05,-0.178657745
833,0.154453347,0.274468053,-1.2456E-05,-0.178944514
834,0.154453346,0.274192613,-1.2457E-05,-0.179219954
835,0.154453346,0.273928688,-1.2457E-05,-0.179483879
836,0.154453346,0.273676416,-1.2457E-05,-0.179736151
837,0.154453345,0.273435883,-1.2458E-05,-0.179976684
838,0.154453345,0.273207124,-1.2458E-05,-0.180205443
839,0.154453345,0.272990123,-1.2458E-05,-0.180422444
840,0.154453344,0.272784812,-1.2459E-05,-0.180627755
841,0.154453344,0.272591072,-1.2459E-05,-0.180821495
842,0.154453344,0.272408736,-1.2459E-05,-0.181003831
843,0.154453343,0.272237592,-1.246E-05,-0.181174975
844,0.154453343,0.272077382,-1.246E-05,-0.181335185
845,0.154453343,0.27192781,-1.246E-05,-0.181484757
846,0.154453342,0.271788544,-1.2461E-05,-0.181624023
847,0.154453342,0.271659216,-1.2461E-05,-0.181753351
